id,establishment_id,delivery_way,payment_type,enviado_em
3714,14342,Entrega,Débito,2020-05-14 10:49:23.280181
3715,11688,Entrega,Débito,2020-05-14 10:49:44.356851
3716,11688,Entrega,Crédito,2020-05-14 10:52:02.729464
3717,11688,Retirar,Débito,2020-05-14 10:52:33.303541
3718,1084,Entrega,Débito,2020-05-14 10:53:20.364171
3719,1084,Entrega,Dinheiro,2020-05-14 10:53:22.525280
3720,3300,Entrega,Dinheiro,2020-05-14 11:00:25.840633
3721,1084,Retirar,Débito,2020-05-14 11:04:05.708535
3722,1084,Retirar,Débito,2020-05-14 11:06:36.905727
3723,8240,Entrega,Débito,2020-05-14 11:07:56.494495
3724,4627,Entrega,Crédito,2020-05-14 11:09:12.156654
3725,1084,Retirar,Crédito,2020-05-14 11:13:26.875585
3726,1084,Entrega,Dinheiro,2020-05-14 11:24:34.703394
3727,1084,Entrega,Dinheiro,2020-05-14 11:29:25.051933
3728,1084,Entrega,Crédito,2020-05-14 11:31:50.803636
3729,8240,Entrega,Débito,2020-05-14 11:30:27.834247
3730,3300,Entrega,Débito,2020-05-14 11:32:37.789760
3731,11688,Entrega,Dinheiro,2020-05-14 11:46:34.549321
3732,11688,Entrega,Dinheiro,2020-05-14 11:47:05.226938
3733,3975,Entrega,Dinheiro,2020-05-14 11:46:14.341773
3734,11688,Entrega,Crédito,2020-05-14 11:49:49.733671
3735,1084,Entrega,Débito,2020-05-14 11:48:20.185554
3736,3300,Entrega,Crédito,2020-05-14 11:48:23.872708
3737,11688,Entrega,Crédito,2020-05-14 11:48:43.474854
3738,11688,Entrega,Dinheiro,2020-05-14 11:50:31.720609
3739,11688,Entrega,Débito,2020-05-14 11:52:27.086471
3740,1084,Retirar,Débito,2020-05-14 11:52:51.356719
3741,2954,Entrega,Débito,2020-05-14 11:53:21.702871
3742,4028,Entrega,Crédito,2020-05-14 12:08:33.092918
3743,11688,Entrega,Crédito,2020-05-14 12:10:16.919556
3744,1084,Retirar,Dinheiro,2020-05-14 12:11:05.882930
3745,4028,Entrega,Crédito,2020-05-14 12:13:54.182302
3746,3300,Entrega,Débito,2020-05-14 12:15:20.243286
3747,8240,Entrega,Débito,2020-05-14 12:16:55.340297
3748,4246,Retirar,Débito,2020-05-14 12:19:10.641776
3749,7479,Entrega,Débito,2020-05-14 12:27:46.423249
3750,2954,Retirar,Crédito,2020-05-14 12:28:56.270158
3751,1084,Retirar,Crédito,2020-05-14 12:29:46.161159
3752,1084,Retirar,Débito,2020-05-14 12:35:21.712069
3753,11688,Entrega,Crédito,2020-05-14 12:35:03.116056
3754,3300,Retirar,Crédito,2020-05-14 12:41:34.086667
3755,3300,Retirar,Débito,2020-05-14 12:42:23.800168
3756,15681,Entrega,Dinheiro,2020-05-14 12:44:29.034887
3757,1084,Retirar,Débito,2020-05-14 12:44:44.330962
3758,7479,Entrega,Crédito,2020-05-14 12:56:58.696682
3759,15681,Entrega,Dinheiro,2020-05-14 12:57:37.896890
3760,1084,Entrega,Débito,2020-05-14 13:10:53.961198
3761,15681,Entrega,Débito,2020-05-14 12:49:15.684809
3762,7479,Entrega,Crédito,2020-05-14 12:52:04.210191
3763,7479,Entrega,Débito,2020-05-14 13:02:12.052196
3764,7479,Entrega,Dinheiro,2020-05-14 13:14:28.317551
3765,7479,Entrega,Crédito,2020-05-14 13:21:42.364671
3766,7479,Entrega,Débito,2020-05-14 13:22:15.196712
3767,11688,Entrega,Débito,2020-05-14 13:24:21.559735
3768,7479,Entrega,Dinheiro,2020-05-14 13:25:07.900533
3769,15681,Entrega,Dinheiro,2020-05-14 13:33:42.135956
3770,7479,Entrega,Débito,2020-05-14 13:26:50.124493
3771,7479,Entrega,Débito,2020-05-14 13:28:57.629951
3772,11688,Entrega,Débito,2020-05-14 13:29:54.954859
3773,7479,Entrega,Crédito,2020-05-14 13:34:43.950679
3774,4028,Entrega,Dinheiro,2020-05-14 13:38:36.749227
3775,11688,Entrega,Dinheiro,2020-05-14 13:41:06.797248
3776,4246,Entrega,Crédito,2020-05-14 13:42:05.236825
3777,8240,Entrega,Débito,2020-05-14 13:51:27.680203
3778,7479,Entrega,Débito,2020-05-14 13:47:57.498541
3779,7479,Entrega,Débito,2020-05-14 13:50:05.794148
3780,3300,Entrega,Débito,2020-05-14 13:59:37.890025
3781,4479,Entrega,Crédito,2020-05-14 14:02:42.497492
3782,7479,Entrega,Dinheiro,2020-05-14 14:07:14.793600
3783,3300,Entrega,Débito,2020-05-14 14:42:28.464527
3784,4246,Entrega,Dinheiro,2020-05-14 14:15:00.368936
3785,7479,Entrega,Crédito,2020-05-14 14:20:00.237082
3786,7479,Entrega,Dinheiro,2020-05-14 14:26:36.676765
3787,7479,Entrega,Débito,2020-05-14 14:36:12.395084
3788,7479,Entrega,Crédito,2020-05-14 14:47:55.463354
3789,12918,Entrega,Dinheiro,2020-05-14 15:05:28.968139
3790,8240,Entrega,Crédito,2020-05-14 15:06:45.473247
3791,7479,Entrega,Crédito,2020-05-14 15:16:37.509846
3792,7479,Entrega,Dinheiro,2020-05-14 15:18:52.301646
3793,7479,Entrega,Crédito,2020-05-14 15:20:32.406429
3794,8240,Entrega,Débito,2020-05-14 15:42:15.989820
3795,4246,Entrega,Dinheiro,2020-05-14 15:45:27.943480
3796,4246,Entrega,Dinheiro,2020-05-14 15:46:01.546975
3797,7479,Entrega,Débito,2020-05-14 16:03:39.470885
3798,8240,Entrega,Débito,2020-05-14 16:05:06.373137
3799,7479,Entrega,Débito,2020-05-14 16:24:09.483613
3800,7479,Entrega,Débito,2020-05-14 16:25:00.989457
3801,8240,Entrega,Débito,2020-05-14 16:14:24.458531
3802,7479,Entrega,Débito,2020-05-14 16:19:55.519289
3803,7479,Entrega,Débito,2020-05-14 16:55:44.239376
3804,3521,Entrega,Dinheiro,2020-05-14 16:28:35.483765
3805,8240,Entrega,Débito,2020-05-14 16:36:42.077975
3806,8240,Entrega,Débito,2020-05-14 16:39:27.626623
3807,7479,Entrega,Crédito,2020-05-14 16:52:55.706935
3808,4246,Entrega,Débito,2020-05-14 17:14:25.037888
3809,7479,Entrega,Crédito,2020-05-14 17:11:03.319528
3810,5004,Retirar,Dinheiro,2020-05-14 17:25:12.533516
3811,4246,Entrega,Dinheiro,2020-05-14 17:18:02.624369
3812,7479,Entrega,Crédito,2020-05-14 17:22:26.741213
3813,4246,Entrega,Débito,2020-05-14 17:22:32.315672
3814,7479,Entrega,Débito,2020-05-14 17:47:07.377299
3815,8240,Entrega,Débito,2020-05-14 17:57:26.093208
3816,744,Retirar,Crédito,2020-05-14 18:06:54.685861
3817,1761,Retirar,Dinheiro,2020-05-14 18:09:54.569756
3818,14885,Entrega,Crédito,2020-05-14 18:09:16.729949
3819,1761,Retirar,Crédito,2020-05-14 18:15:20.825272
3820,8240,Entrega,Débito,2020-05-14 18:19:19.114169
3821,8240,Entrega,Crédito,2020-05-14 18:21:29.086915
3822,1761,Retirar,Dinheiro,2020-05-14 18:30:57.087091
3823,4028,Retirar,Crédito,2020-05-14 18:48:00.602453
3824,4028,Retirar,Débito,2020-05-14 18:39:42.496877
3825,4479,Retirar,Débito,2020-05-14 18:49:19.957633
3826,4028,Entrega,Crédito,2020-05-14 18:50:24.985332
3827,4028,Entrega,Débito,2020-05-14 18:56:25.469939
3828,4028,Entrega,Débito,2020-05-14 19:01:31.682091
3829,15681,Entrega,Dinheiro,2020-05-14 19:06:21.009336
3830,6513,Entrega,Débito,2020-05-14 19:02:08.652388
3831,8240,Entrega,Débito,2020-05-14 19:02:51.803619
3832,1254,Entrega,Débito,2020-05-14 19:02:55.115297
3833,15681,Entrega,Dinheiro,2020-05-14 19:04:44.896401
3834,15681,Entrega,Dinheiro,2020-05-14 19:05:06.326543
3835,11132,Retirar,Dinheiro,2020-05-14 19:08:31.144352
3836,6513,Entrega,Débito,2020-05-14 19:11:13.667018
3837,11132,Retirar,Débito,2020-05-14 19:11:13.849221
3838,11132,Retirar,Débito,2020-05-14 19:12:15.594429
3839,5004,Entrega,Crédito,2020-05-14 19:15:55.192652
3840,4028,Entrega,Débito,2020-05-14 19:17:55.731369
3841,15681,Retirar,Débito,2020-05-14 19:19:24.897465
3842,8240,Entrega,Crédito,2020-05-14 19:21:20.777807
3843,1254,Entrega,Dinheiro,2020-05-14 19:21:43.295734
3844,15681,Entrega,Débito,2020-05-14 19:23:45.371758
3845,15681,Entrega,Crédito,2020-05-14 19:24:08.999785
3846,1254,Entrega,Débito,2020-05-14 19:27:06.929444
3847,15681,Entrega,Débito,2020-05-14 19:26:59.127014
3848,6513,Entrega,Dinheiro,2020-05-14 19:28:09.637140
3849,225,Entrega,Dinheiro,2020-05-14 19:31:51.892423
3850,15681,Entrega,Dinheiro,2020-05-14 19:38:22.605227
3851,4028,Entrega,Débito,2020-05-14 19:38:36.262296
3852,15681,Retirar,Débito,2020-05-14 19:40:27.958932
3853,15681,Entrega,Dinheiro,2020-05-14 19:40:35.211897
3854,15681,Entrega,Dinheiro,2020-05-14 19:39:16.070486
3855,15681,Retirar,Débito,2020-05-14 19:39:35.750317
3856,4028,Entrega,Débito,2020-05-14 19:45:23.513142
3857,15681,Entrega,Dinheiro,2020-05-14 19:45:33.242910
3858,1254,Entrega,Dinheiro,2020-05-14 19:45:50.106613
3859,15681,Entrega,Débito,2020-05-14 19:46:16.221287
3860,15681,Entrega,Débito,2020-05-14 19:46:32.919520
3861,4479,Entrega,Crédito,2020-05-14 19:48:14.157349
3862,15681,Entrega,Débito,2020-05-14 19:49:33.796290
3863,6513,Entrega,Dinheiro,2020-05-14 19:59:50.701382
3864,1254,Entrega,Dinheiro,2020-05-14 19:55:46.319458
3865,225,Entrega,Débito,2020-05-14 19:55:58.348617
3866,15681,Entrega,Crédito,2020-05-14 20:15:27.450065
3867,1254,Entrega,Dinheiro,2020-05-14 20:15:40.646239
3868,15681,Entrega,Dinheiro,2020-05-14 20:16:27.065910
3869,10840,Entrega,Dinheiro,2020-05-14 20:32:12.484197
3870,1761,Entrega,Crédito,2020-05-14 20:39:14.539755
3871,8240,Entrega,Débito,2020-05-14 20:45:00.273380
3872,15681,Entrega,Débito,2020-05-14 21:04:03.588149
3873,15681,Entrega,Débito,2020-05-14 21:11:24.051074
3874,15681,Entrega,Crédito,2020-05-14 21:21:47.648767
3875,6513,Entrega,Dinheiro,2020-05-14 21:39:39.986064
3876,6513,Entrega,Dinheiro,2020-05-14 21:31:56.437330
3877,8240,Entrega,Débito,2020-05-14 21:37:17.667208
3878,6513,Entrega,Dinheiro,2020-05-14 21:41:19.131857
3879,6513,Entrega,Dinheiro,2020-05-14 21:44:23.953518
3880,1761,Entrega,Dinheiro,2020-05-14 21:46:39.677560
3881,6513,Entrega,Dinheiro,2020-05-14 21:49:24.269708
3882,15681,Entrega,Dinheiro,2020-05-14 22:00:40.524605
3883,4627,Entrega,Crédito,2020-05-14 22:20:24.524641
3884,225,Entrega,Dinheiro,2020-05-14 22:32:33.561452
3885,15681,Entrega,Débito,2020-05-14 22:46:26.845221
3886,5004,Entrega,Débito,2020-05-14 23:52:32.840515
3887,4627,Entrega,Débito,2020-05-15 06:51:54.190343
3888,8240,Entrega,Crédito,2020-05-15 09:05:07.942538
3889,8240,Entrega,Débito,2020-05-15 09:39:52.603939
3890,11688,Entrega,Crédito,2020-05-15 09:47:18.960933
3891,11688,Entrega,Débito,2020-05-15 09:49:55.386190
3892,11688,Entrega,Crédito,2020-05-15 09:53:19.269459
3893,11688,Entrega,Débito,2020-05-15 09:53:44.240835
3894,11688,Entrega,Débito,2020-05-15 09:57:19.801671
3895,11688,Entrega,Dinheiro,2020-05-15 10:00:37.755838
3896,8240,Entrega,Débito,2020-05-15 10:05:28.441857
3897,11688,Entrega,Débito,2020-05-15 10:05:48.832848
3898,3072,Retirar,Dinheiro,2020-05-15 10:06:48.478495
3899,11688,Entrega,Débito,2020-05-15 10:09:00.784098
3900,11688,Entrega,Dinheiro,2020-05-15 10:15:06.553272
3901,11688,Entrega,Crédito,2020-05-15 10:19:27.604983
3902,11688,Entrega,Débito,2020-05-15 10:20:16.439250
3903,8240,Entrega,Débito,2020-05-15 10:20:32.271818
3904,11688,Entrega,Dinheiro,2020-05-15 10:23:19.655267
3905,15921,Retirar,Dinheiro,2020-05-15 10:23:28.327570
3906,11688,Entrega,Débito,2020-05-15 10:26:58.461779
3907,4627,Entrega,Débito,2020-05-15 10:29:35.011035
3908,4627,Entrega,Dinheiro,2020-05-15 10:31:05.748443
3909,11688,Entrega,Dinheiro,2020-05-15 10:33:24.157397
3910,11688,Entrega,Débito,2020-05-15 10:35:35.717300
3911,11688,Entrega,Crédito,2020-05-15 10:37:55.207115
3912,4627,Entrega,Débito,2020-05-15 10:40:51.637234
3913,11688,Entrega,Débito,2020-05-15 10:44:09.323249
3914,3300,Entrega,Dinheiro,2020-05-15 10:46:33.423889
3915,4627,Entrega,Débito,2020-05-15 10:45:27.362821
3916,1084,Retirar,Débito,2020-05-15 10:52:51.340601
3917,8240,Entrega,Crédito,2020-05-15 10:57:02.563166
3918,11688,Entrega,Crédito,2020-05-15 10:58:25.108317
3919,11688,Retirar,Débito,2020-05-15 11:09:05.482358
3920,1084,Entrega,Débito,2020-05-15 11:11:30.630307
3921,8240,Entrega,Débito,2020-05-15 11:12:03.303117
3922,8240,Entrega,Crédito,2020-05-15 11:15:47.684545
3923,8240,Entrega,Débito,2020-05-15 11:17:35.147026
3924,3300,Retirar,Crédito,2020-05-15 11:18:39.485272
3925,1084,Retirar,Débito,2020-05-15 11:19:16.817808
3926,3975,Entrega,Débito,2020-05-15 11:20:25.778970
3927,1084,Retirar,Dinheiro,2020-05-15 11:22:37.554723
3928,1084,Entrega,Débito,2020-05-15 11:25:33.910693
3929,1084,Retirar,Débito,2020-05-15 11:39:43.238914
3930,4627,Retirar,Débito,2020-05-15 11:41:49.679459
3931,3300,Entrega,Crédito,2020-05-15 11:43:32.685638
3932,3300,Entrega,Débito,2020-05-15 11:43:44.942585
3933,11688,Entrega,Débito,2020-05-15 11:46:22.151467
3934,4028,Entrega,Débito,2020-05-15 11:50:15.951994
3935,1084,Retirar,Dinheiro,2020-05-15 11:58:56.792015
3936,3300,Entrega,Débito,2020-05-15 11:59:26.591225
3937,3975,Entrega,Crédito,2020-05-15 12:01:56.916420
3938,11688,Entrega,Crédito,2020-05-15 12:10:40.111162
3939,1084,Retirar,Dinheiro,2020-05-15 12:06:29.004641
3940,7479,Entrega,Dinheiro,2020-05-15 12:13:03.450296
3941,11688,Entrega,Crédito,2020-05-15 12:19:40.866273
3942,11688,Entrega,Dinheiro,2020-05-15 12:19:50.905578
3943,1084,Entrega,Crédito,2020-05-15 12:23:51.606004
3944,7479,Entrega,Débito,2020-05-15 12:39:27.862315
3945,3300,Entrega,Débito,2020-05-15 12:48:22.583461
3946,7479,Entrega,Débito,2020-05-15 12:59:22.397972
3947,7479,Entrega,Dinheiro,2020-05-15 13:00:24.542587
3948,11688,Entrega,Dinheiro,2020-05-15 13:00:29.287643
3949,7479,Entrega,Crédito,2020-05-15 13:04:04.645615
3950,11688,Entrega,Dinheiro,2020-05-15 13:05:53.360531
3951,8240,Entrega,Dinheiro,2020-05-15 13:08:21.909946
3952,7479,Entrega,Dinheiro,2020-05-15 14:20:07.173728
3953,7479,Entrega,Débito,2020-05-15 13:23:54.727619
3954,11688,Entrega,Débito,2020-05-15 13:31:05.791489
3955,1084,Entrega,Débito,2020-05-15 13:31:31.922841
3956,7479,Entrega,Débito,2020-05-15 13:27:17.950370
3957,4627,Entrega,Débito,2020-05-15 13:38:25.829093
3958,7479,Retirar,Débito,2020-05-15 13:38:49.980842
3959,3300,Entrega,Débito,2020-05-15 13:41:44.721620
3960,7479,Entrega,Débito,2020-05-15 13:57:47.456829
3961,8240,Entrega,Crédito,2020-05-15 13:58:02.806736
3962,3300,Retirar,Débito,2020-05-15 14:18:00.884623
3963,3300,Entrega,Crédito,2020-05-15 14:20:50.921640
3964,7479,Entrega,Crédito,2020-05-15 14:31:19.826303
3965,7479,Retirar,Débito,2020-05-15 14:31:42.492407
3966,5315,Entrega,Débito,2020-05-15 14:42:56.774747
3967,7479,Entrega,Débito,2020-05-15 14:45:42.592170
3968,7479,Entrega,Dinheiro,2020-05-15 14:48:07.628534
3969,7479,Entrega,Débito,2020-05-15 14:49:30.861684
3970,8240,Entrega,Crédito,2020-05-15 14:51:18.192844
3971,7479,Entrega,Débito,2020-05-15 14:52:49.087262
3972,7479,Entrega,Débito,2020-05-15 14:59:41.320871
3973,7479,Entrega,Débito,2020-05-15 15:00:32.965887
3974,7479,Entrega,Dinheiro,2020-05-15 15:00:37.252874
3975,7479,Entrega,Débito,2020-05-15 15:09:32.983654
3976,7479,Entrega,Débito,2020-05-15 15:19:14.547125
3977,7479,Entrega,Débito,2020-05-15 15:19:48.510834
3978,8240,Entrega,Débito,2020-05-15 15:29:41.781304
3979,3521,Entrega,Dinheiro,2020-05-15 16:07:47.285757
3980,16184,Retirar,Crédito,2020-05-15 16:40:40.505452
3981,9571,Entrega,Débito,2020-05-15 17:04:59.380028
3982,7479,Entrega,Débito,2020-05-15 17:14:36.338412
3983,4246,Entrega,Débito,2020-05-15 17:15:26.443142
3984,7479,Entrega,Débito,2020-05-15 17:17:41.978433
3985,7479,Entrega,Dinheiro,2020-05-15 17:18:42.696716
3986,7479,Entrega,Crédito,2020-05-15 17:22:09.656203
3987,3766,Entrega,Dinheiro,2020-05-15 17:39:14.718416
3988,7479,Entrega,Dinheiro,2020-05-15 17:41:15.459747
3989,7479,Entrega,Dinheiro,2020-05-15 17:50:31.552422
3990,4028,Entrega,Débito,2020-05-15 18:02:24.836139
3991,4028,Entrega,Crédito,2020-05-15 18:08:40.666693
3992,1761,Retirar,Crédito,2020-05-15 18:14:23.029042
3993,4028,Entrega,Dinheiro,2020-05-15 18:22:24.209806
3994,10840,Entrega,Débito,2020-05-15 18:15:23.197826
3995,8240,Entrega,Crédito,2020-05-15 18:23:04.944559
3996,1254,Retirar,Débito,2020-05-15 18:23:54.925191
3997,13375,Entrega,Crédito,2020-05-15 18:25:17.267603
3998,4028,Entrega,Crédito,2020-05-15 18:26:32.784555
3999,14885,Entrega,Crédito,2020-05-15 18:28:13.800605
4000,13375,Entrega,Crédito,2020-05-15 18:30:47.301770
4001,4028,Retirar,Débito,2020-05-15 18:35:36.688400
4002,1254,Entrega,Débito,2020-05-15 18:36:57.772721
4003,225,Entrega,Crédito,2020-05-15 18:37:16.311086
4004,1254,Retirar,Débito,2020-05-15 18:39:42.124466
4005,1254,Entrega,Débito,2020-05-15 18:39:26.724532
4006,4028,Entrega,Dinheiro,2020-05-15 18:47:59.051100
4007,4028,Entrega,Débito,2020-05-15 18:48:58.176475
4008,14885,Entrega,Dinheiro,2020-05-15 18:58:58.024799
4009,1254,Entrega,Dinheiro,2020-05-15 18:59:18.025804
4010,6513,Entrega,Débito,2020-05-15 19:03:29.258597
4011,1761,Retirar,Débito,2020-05-15 19:05:44.848145
4012,15681,Entrega,Dinheiro,2020-05-15 19:05:56.747575
4013,225,Entrega,Crédito,2020-05-15 19:06:01.849299
4014,4028,Retirar,Dinheiro,2020-05-15 19:08:21.242954
4015,15681,Entrega,Dinheiro,2020-05-15 19:09:05.917617
4016,15681,Entrega,Débito,2020-05-15 19:10:10.172858
4017,13969,Entrega,Débito,2020-05-15 19:09:48.054235
4018,8240,Entrega,Crédito,2020-05-15 19:13:43.336862
4019,4246,Entrega,Dinheiro,2020-05-15 19:12:51.351334
4020,15681,Entrega,Débito,2020-05-15 19:13:21.873720
4021,13969,Entrega,Crédito,2020-05-15 19:14:40.845254
4022,15681,Entrega,Débito,2020-05-15 19:16:00.316856
4023,11108,Retirar,Crédito,2020-05-15 19:16:03.146546
4024,15681,Entrega,Dinheiro,2020-05-15 19:17:44.696197
4025,15681,Entrega,Dinheiro,2020-05-15 19:19:07.811158
4026,15681,Entrega,Débito,2020-05-15 19:20:56.061863
4027,15681,Retirar,Dinheiro,2020-05-15 19:23:29.386391
4028,15681,Retirar,Débito,2020-05-15 19:22:39.783922
4029,15681,Retirar,Débito,2020-05-15 19:24:22.009810
4030,15681,Entrega,Débito,2020-05-15 19:25:35.080528
4031,15681,Retirar,Dinheiro,2020-05-15 19:25:38.536969
4032,15681,Entrega,Débito,2020-05-15 19:27:05.333869
4033,15681,Entrega,Débito,2020-05-15 19:28:20.056098
4034,6513,Entrega,Dinheiro,2020-05-15 19:31:41.821196
4035,15681,Entrega,Débito,2020-05-15 19:31:43.187532
4036,1761,Entrega,Crédito,2020-05-15 19:34:31.993336
4037,15681,Entrega,Débito,2020-05-15 19:37:04.786716
4038,1084,Entrega,Débito,2020-05-15 19:35:49.040129
4039,6513,Entrega,Débito,2020-05-15 19:36:53.512466
4040,8240,Entrega,Débito,2020-05-15 19:36:56.338912
4041,15681,Entrega,Débito,2020-05-15 19:38:45.568766
4042,6513,Entrega,Crédito,2020-05-15 19:42:31.585483
4043,4028,Entrega,Dinheiro,2020-05-15 19:42:33.463813
4044,1761,Entrega,Crédito,2020-05-15 19:44:52.762365
4045,1761,Entrega,Crédito,2020-05-15 19:45:06.490350
4046,11132,Entrega,Crédito,2020-05-15 19:45:10.452184
4047,4028,Entrega,Crédito,2020-05-15 19:52:29.844896
4048,8240,Entrega,Débito,2020-05-15 19:53:35.754603
4049,15681,Entrega,Débito,2020-05-15 19:54:11.750712
4050,13969,Entrega,Débito,2020-05-15 20:01:12.392082
4051,15681,Entrega,Débito,2020-05-15 20:00:22.037019
4052,744,Retirar,Débito,2020-05-15 20:00:56.093094
4053,4028,Entrega,Débito,2020-05-15 20:04:35.705947
4054,1084,Entrega,Dinheiro,2020-05-15 20:05:25.640906
4055,4028,Entrega,Dinheiro,2020-05-15 20:02:44.079480
4056,15681,Entrega,Débito,2020-05-15 20:11:08.296528
4057,13969,Entrega,Débito,2020-05-15 20:12:46.659302
4058,13969,Entrega,Crédito,2020-05-15 20:12:46.902998
4059,1254,Entrega,Crédito,2020-05-15 20:13:33.027249
4060,6513,Entrega,Débito,2020-05-15 20:14:12.461391
4061,4028,Entrega,Débito,2020-05-15 20:14:20.809008
4062,6513,Entrega,Débito,2020-05-15 20:14:22.319714
4063,10840,Entrega,Crédito,2020-05-15 20:18:40.062129
4064,15681,Entrega,Dinheiro,2020-05-15 20:25:14.034149
4065,1084,Entrega,Débito,2020-05-15 20:28:06.737689
4066,4028,Entrega,Dinheiro,2020-05-15 20:30:56.156640
4067,15681,Entrega,Débito,2020-05-15 20:33:06.395030
4068,1761,Entrega,Crédito,2020-05-15 20:38:27.808609
4069,15681,Entrega,Débito,2020-05-15 20:40:52.888417
4070,1761,Entrega,Crédito,2020-05-15 20:41:12.274957
4071,15681,Entrega,Crédito,2020-05-15 20:46:45.967727
4072,15681,Entrega,Crédito,2020-05-15 20:48:46.272145
4073,8240,Entrega,Débito,2020-05-15 20:50:58.103601
4074,15681,Entrega,Débito,2020-05-15 20:54:42.287145
4075,15681,Entrega,Débito,2020-05-15 20:59:59.230714
4076,15681,Entrega,Débito,2020-05-15 21:01:26.954260
4077,4028,Entrega,Dinheiro,2020-05-15 21:01:34.807318
4078,15681,Entrega,Débito,2020-05-15 21:06:24.786659
4079,8240,Entrega,Débito,2020-05-15 21:09:52.160844
4080,1084,Entrega,Débito,2020-05-15 21:11:19.822712
4081,8240,Entrega,Débito,2020-05-15 21:16:24.251808
4082,15681,Entrega,Dinheiro,2020-05-15 21:32:38.733834
4083,15681,Retirar,Débito,2020-05-15 21:35:23.630693
4084,8240,Entrega,Débito,2020-05-15 21:35:40.327038
4085,6513,Entrega,Crédito,2020-05-15 21:39:44.227635
4086,15681,Entrega,Débito,2020-05-15 21:42:00.762062
4087,15681,Entrega,Dinheiro,2020-05-15 21:42:14.198281
4088,15681,Entrega,Dinheiro,2020-05-15 22:12:10.459348
4089,6513,Entrega,Débito,2020-05-15 22:13:20.858429
4090,15681,Entrega,Crédito,2020-05-15 22:18:19.806561
4091,14092,Entrega,Dinheiro,2020-05-15 22:21:43.922784
4092,15681,Entrega,Dinheiro,2020-05-15 22:23:22.575921
4093,15681,Entrega,Débito,2020-05-15 22:24:10.299318
4094,6513,Entrega,Débito,2020-05-15 22:30:37.355613
4095,15681,Entrega,Dinheiro,2020-05-15 22:34:47.792524
4096,15681,Retirar,Débito,2020-05-15 22:36:44.806026
4097,15681,Entrega,Débito,2020-05-15 22:44:31.813530
4098,16491,Entrega,Dinheiro,2020-05-15 22:45:50.413891
4099,3936,Entrega,Débito,2020-05-15 22:50:10.525360
